2021,02.06,105947336,2306027,75733036,444416,2.18,71.48
2021,02.07,106337980,2316429,76149465,396588,2.18,71.61
2021,02.08,106714192,2324141,76515881,400041,2.18,71.70
2021,02.09,107022335,2333245,76924929,316593,2.18,71.88
2021,02.10,107461878,2349068,77399678,437032,2.19,72.03
2021,02.11,107900028,2362486,77860465,444363,2.19,72.16
2021,02.12,108345341,2376326,78243891,440575,2.19,72.22
2021,02.13,108737277,2390440,78641083,373747,2.20,72.32
2021,02.14,109081354,2401009,78982111,332695,2.20,72.41
2021,02.15,109403687,2407917,79294754,325193,2.20,72.48
2021,02.16,109714772,2416115,81864259,299941,2.20,74.62
2021,02.17,110074985,2427092,82238545,368336,2.20,74.71
2021,02.18,110484345,2438350,82673320,405978,2.21,74.83
2021,02.19,110890042,2449845,83058613,414339,2.21,74.90
2021,02.20,111262534,2459978,83445155,361820,2.21,75.00
2021,02.21,111637460,2468153,83776884,340899,2.21,75.04
2021,02.22,111987774,2474429,84075513,362056,2.21,75.08
2021,02.23,112308812,2482650,84462524,318590,2.21,75.21
2021,02.24,112711784,2493880,84852313,406860,2.21,75.28
2021,02.25,113151401,2505776,85217518,440089,2.21,75.31
2021,02.26,113611183,2516334,85602950,462768,2.21,75.35
2021,02.27,114010614,2525702,85949082,379101,2.22,75.39
2021,02.28,114368483,2533396,86300529,349710,2.22,75.46
2021,03.01,114707665,2539500,86525725,348150,2.21,75.43
2021,03.02,115040224,2547422,86967036,320869,2.21,75.60
2021,03.03,115369851,2557840,87318291,420886,2.22,75.69
2021,03.04,115824912,2568719,87642142,437710,2.22,75.67
2021,03.05,116292071,2578622,87984137,464731,2.22,75.66
2021,03.06,116730083,2588639,88338999,428622,2.22,75.68
2021,03.07,117150241,2596138,88644842,408592,2.22,75.67
2021,03.08,117463068,2601395,88984079,322238,2.21,75.75
2021,03.09,117794622,2610592,89405467,331598,2.22,75.90
2021,03.10,118225692,2619088,89777452,434571,2.22,75.94
2021,03.11,118699627,2628774,90103409,469303,2.21,75.91
2021,03.12,119186973,2638604,91714001,496694,2.21,76.95
2021,03.13,119672160,2648287,92084983,466474,2.21,76.95
2021,03.14,120111024,2655957,92413889,430869,2.21,76.94
2021,03.15,120458007,2661479,92727207,359381,2.21,76.98
2021,03.16,120829713,2668982,93105725,360553,2.21,77.06
2021,03.17,121321450,2679081,93424053,500893,2.21,77.01
2021,03.18,121902570,2689270,93795991,541175,2.21,76.94
2021,03.19,122438292,2699890,94233897,537621,2.21,76.96
2021,03.20,122985439,2710181,94620757,542364,2.20,76.94
2021,03.21,123475970,2718033,94962196,479903,2.20,76.91
2021,03.22,123839051,2723321,95286840,375407,2.20,76.94
2021,03.23,124360737,2732348,95783635,513143,2.20,77.02
2021,03.24,124900894,2743269,96287904,547123,2.20,77.09
2021,03.25,125480360,2753305,96709507,578754,2.19,77.07
2021,03.26,126172667,2763979,97096608,699542,2.19,76.96
2021,03.27,126797732,2776484,97548860,609713,2.19,76.93
2021,03.28,127377033,2786108,97960703,566885,2.19,76.91
2021,03.29,127750292,2791532,98300308,394879,2.19,76.95
2021,03.30,128131257,2797475,98596311,363045,2.18,76.95
2021,03.31,128798772,2811556,99059242,672918,2.18,76.91
2021,04.01,129589127,2825408,99617870,797951,2.18,76.87
2021,04.02,130305476,2837145,100051473,708040,2.18,76.78
2021,04.03,130913689,2847234,100448562,611422,2.17,76.73
2021,04.04,131432929,2855428,100908955,485192,2.17,76.78
2021,04.05,131953252,2861936,101276071,540488,2.17,76.75
2021,04.06,132482804,2870079,101726099,515903,2.17,76.78
2021,04.07,133116246,2883566,102210279,638750,2.17,76.78
2021,04.08,133818830,2898017,102758619,705940,2.17,76.79
2021,04.09,134637368,2912295,103208564,823745,2.16,76.66
2021,04.10,135237897,2922917,103652109,581925,2.16,76.64
2021,04.11,136022481,2937088,104250647,776115,2.16,76.64
2021,04.12,136704647,2945740,104773805,700952,2.15,76.64
2021,04.13,137365480,2956009,105291607,651703,2.15,76.65
2021,04.14,138120999,2969385,105828650,753317,2.15,76.62
2021,04.15,138966106,2982946,106339514,841147,2.15,76.52
2021,04.16,139785518,2996190,106912282,826269,2.14,76.48
2021,04.17,140621441,3008958,107472130,817731,2.14,76.43
2021,04.18,141389613,3020149,108073753,755737,2.14,76.44
2021,04.19,142071933,3029180,108660925,712233,2.13,76.48
2021,04.20,142781221,3040047,109297836,684843,2.13,76.55
2021,04.21,143657466,3054677,109960434,879875,2.13,76.54
2021,04.22,144549829,3068928,110561693,893852,2.12,76.49
2021,04.23,145393635,3081529,111322074,843251,2.12,76.57
2021,04.24,146326841,3096530,112066472,919903,2.12,76.59
2021,04.25,147149422,3109351,112647282,815099,2.11,76.55
2021,04.26,147849295,3118954,113220815,724324,2.11,76.58
2021,04.27,148555812,3130608,114016873,694555,2.11,76.75
2021,04.28,149400272,3145696,114738150,849018,2.11,76.80
2021,04.29,150302587,3160737,115434997,904980,2.10,76.80
2021,04.30,151214469,3175965,116209846,911415,2.10,76.85
2021,05.01,152067805,3189735,116976441,835464,2.10,76.92
2021,05.02,152864788,3202027,117716267,794785,2.09,77.01
2021,05.03,153526592,3211509,118413420,676273,2.09,77.13
2021,05.04,154222686,3222867,119169793,677329,2.09,77.27
2021,05.05,155021866,3237229,119894344,801211,2.09,77.34
2021,05.06,155902126,3252120,120686645,881494,2.09,77.41
2021,05.07,156756997,3265729,121419543,856414,2.08,77.46
2021,05.08,157580649,3279937,122382762,809773,2.08,77.66
2021,05.09,158343985,3292250,123134674,757967,2.08,77.76
2021,05.10,158988511,3301957,123818041,660664,2.08,77.88
2021,05.11,159633097,3313473,124569381,631558,2.08,78.03
2021,05.12,160344492,3327039,125350453,712404,2.07,78.18
2021,05.13,161122785,3341120,126094941,782097,2.07,78.26
2021,05.14,161866309,3354299,126817498,741848,2.07,78.35
2021,05.15,162560990,3367176,127556659,682407,2.07,78.47
2021,05.16,163182961,3378651,128611624,614249,2.07,78.81
2021,05.17,163724056,3388341,129244718,552437,2.07,78.94
2021,05.18,164284313,3399745,130123714,548835,2.07,79.21
2021,05.19,164911545,3414225,130912649,628267,2.07,79.38
2021,05.20,165576322,3427090,131653832,667612,2.07,79.51
2021,05.21,166201060,3439600,132353997,622895,2.07,79.63
2021,05.22,166804833,3452502,133022959,594195,2.07,79.75
2021,05.23,167357697,3462998,133686848,551262,2.07,79.88
2021,05.24,167822760,3472626,134224676,475394,2.07,79.98
2021,05.25,167978443,3482419,134958175,144701,2.07,80.34
